User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
AngelaSFarrell,Intellectual Property (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/intellectual-property-federal-bureau-of-investigation-72138/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"My name is Angela Sue Farrell.  Like a boy named Sue.  It hasn't gotten me much but may have helped to land me in this program you are calling the Brain initiative.  I do believe I am on the list of people who are remotely being studied.  It's either that, I have blue diamonds in my head, or cancer.  I was told I was placed on a list after being a whistleblower for a large pharmaceutical company.  I did not know how vicious the studies would be.  I have a chip in my left breast as well as in my spine and down my legs.  I have nanomaterial in my head.  I suffer nightly.  A few nice General's and Navy gentlemen were kind enough to tell me I am ""on the list.""   I did not sign up consensually.  I have good reason to believe I am apart of the brain initiative being studied right here in Pittsburgh, PA.  Huge grants were given to UPMC and CMU mostly by President Obama who may not realize some people like myself did not volunteer. 

I had one chip removed on April 15, 2014.  I asked the lead pathologist of UPMC  if it (Chip Device) had gone to pathology and got an answer of ""why do you keep bothering us with this why don't you call Allegheny General Hospital.""  At the pathology department at UPMC.  I believe the attorney generals office in PA, Mr. Shipiro, may know more.   I am sitting here in an extreme amount of pain while many people are playing a game.  This cannot be legal and it cannot be right.  I do not want cancer and my body feels weaker.  I wear ice caps on my head every night.  I cannot relax without my heart thumping loudly and I would like to be once and for all out of the Brain Initiative Study.  If you need further evidence please let me know because I have the frequencies to prove it.  I would like all of the records for the surgery that was done to Angela S. Farrell by Dr. Denis Hurowits April 15, 2014 and on December 31, 2016 by Dr. Susan Kolb in Atlanta GA.  I would like the medical records for the flourscopy especially.  Her number is 770-457-4677.  

Thank you,

Angela S. Farrell
412-304-3477",,False,784,784,,,0.00,2019-04-23 23:09:13.631155+00:00,2019-05-21,,intellectual-property-federal-bureau-of-investigation-72138
Vekonda,Internet complaint online dating scams,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/internet-complaint-online-dating-scams-21488/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,List of complaints that Internet Crime Complaint Center has from dating scam victims of any online dating site. ,NFP-50292,False,2092,2080,,,0.00,2015-09-24 04:00:00+00:00,,,internet-complaint-online-dating-scams-21488
MonicaBurton,Investigations into David Moyar (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/investigations-into-david-moyar-federal-bureau-of-investigation-75424/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I am interested in any records related to David Moyar who has been a resident of New York, NY and Cleveland, OH in recent years.",,False,730,730,,,0.00,2019-06-17 11:36:11.491792+00:00,2019-07-16,,investigations-into-david-moyar-federal-bureau-of-investigation-75424
runa,Invoices to the FBI from Linchpin Labs (2010 - 2015),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/invoices-to-the-fbi-from-linchpin-labs-2010-2015-15739/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Invoices to the FBI from Linchpin Labs (2010 - 2015),NFP-43372,False,2337,2325,,,0.00,2015-01-22 05:00:00+00:00,,,invoices-to-the-fbi-from-linchpin-labs-2010-2015-15739
runa,Invoices to the FBI from Yahoo! Inc (2010 - 2015),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/invoices-to-the-fbi-from-yahoo-inc-2010-2015-15738/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Invoices to the FBI from Yahoo! Inc (2010 - 2015),NFP-48771,False,2337,2127,,,0.00,2015-01-22 05:00:00+00:00,,,invoices-to-the-fbi-from-yahoo-inc-2010-2015-15738
JackDaniiel,Jack Daniel Davis,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/jack-daniel-davis-2691/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A fix is required to perfect the request. The request has been rejected as being too vague, burdensome or otherwise unprocessable.",,False,3057,3044,,,0.00,2013-02-01 05:00:00+00:00,,2013-02-04 00:00:00+00:00,jack-daniel-davis-2691
hexadecim8,Jaime,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/jaime-79975/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Jaime Cochran - AKA ""Asshurtmacfags"" - AKA ""Ackflags"". AKA ""Ohbears"". Ms. Cochran was a member of ""Rustle League"" which apparently had some involvement with FBI in the past. Ms. Cochran passed away in December of 2017. No official obituary exists, but there are a number of contemporary obituaries referring to her passing which I have attached to this request. Please process this request as the subject is deceased.",1447068-000,False,649,635,,,0.00,2019-09-06 19:43:05.722186+00:00,,,jaime-79975
ddfoiatime,Jesse Tuttle,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/jesse-tuttle-18100/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of FBI files on or related to Jesse Tuttle, aka ""Jak-away"", aka ""Hackah Jak,"" an alleged hacker associated with the group ""Hackweiser,"" who was arrested in Camp Dennison, Ohio, in May 2003 by the Hamilton County Sheriffs Department. ",1329708-000,False,2212,2204,,,0.00,2015-05-27 04:00:00+00:00,,,jesse-tuttle-18100
JPatBrown,John DeLorean (FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/john-delorean-fbi-21958/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of the FBI's files on the automobile executive John DeLorean. 

His death was widely reported, including by the Washington Post here:
http://www.washingtonpost.com/wp-dyn/articles/A52616-2005Mar20.html

I am a journalist, who has written about government transparency in a variety of publications, such as a the Boston Herald. 
http://www.bostonherald.com/news_opinion/opinion/op_ed/2014/10/op_ed_let_s_put_more_light_in_sunshine_law
In addition, in my capacity as editor of MuckRock, I have both written articles concerning FOIA/Public Records, 
https://www.muckrock.com/news/archives/2015/mar/19/amtrak-lounge-car-complaints/
and directly overseen/commissioned articles on the topic from other journalists,
https://www.muckrock.com/news/archives/2015/feb/26/fbi-files-congressman-dickstein-show-close-relatio/
which have in turn been written about in national publications such as the Washington Post. 
http://www.washingtonpost.com/blogs/in-the-loop/wp/2014/07/14/russian-menus-grapeless-jazz-salad-and-other-top-secret-cafeteria-complaints-from-inside-the-cia/
","1338560-000, AP-2016-01381",False,2065,898,,,257.80,2015-10-21 04:00:00+00:00,,,john-delorean-fbi-21958
WuTang1997,JR Russo photos,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/jr-russo-photos-1425/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,,,False,3274,3264,,,0.00,2012-06-29 04:00:00+00:00,,,jr-russo-photos-1425
JPatBrown,Judi Barr (FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/judi-barr-fbi-24667/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,," A copy of the FBI's files on Judi Barr

Her death was widely reported:
http://www.sfgate.com/news/article/North-Coast-remembers-great-leader-Judi-Bari-3131583.php

I am journalist who writes extensively about FBI files - https://www.muckrock.com/project/subjects-matter-fbi-files-10/, which have received national and international attention - http://www.dailymail.co.uk/news/article-3219376/Undercover-FBI-agents-spy-annual-Burning-Man-festival-light-ongoing-war-terrorism-use-test-new-intelligence-collection-technology.html ",1347439-000,False,1913,1875,,,205.00,2016-03-21 04:00:00+00:00,,,judi-barr-fbi-24667
Parogar,Kevin Weinberg,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/kevin-weinberg-18556/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I request any information related to an investigation on Kevin Weinberg, an author from Staten Island New York who was publicly accused by bloggers Mahala R Burlingame and Linda Hilton of making death threats. I also request to know if there is an ongoing investigation.",1330629-000,False,2198,2191,,,0.00,2015-06-10 04:00:00+00:00,,,kevin-weinberg-18556
EmmaBest,KGB (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/kgb-federal-bureau-of-investigation-22669/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files relating to the KGB, which is the abbreviation for Komitet gosudarstvennoy bezopasnosti, or the original Russian names, КГБ and Комите́т госуда́рственной безопа́сности.",NFP-52012,False,2023,1798,,,0.00,2015-12-02 05:00:00+00:00,,,kgb-federal-bureau-of-investigation-22669
lareid02,"LaJuana A. Reid, Illegally Targeted American (Federal Bureau of Investigation)",Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/lajuana-a-reid-illegally-targeted-american-federal-bureau-of-investigation-93422/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Please provide all notifications of ongoing Non- investigation subject(NIS), whether categorized as intelligence, counter-terrorism, criminal, civil, or otherwise, under National Security labels or otherwise, and/or all notifications of enrollment into covert community policing/crime prevention/neurological or psychological behavior modification programs, naming me--LaJuana Anastasia Reid aka (LaJuana Hughey) aka (LaJuana Porter)- personally as the person under scrutiny, investigation, or study, or as the person enrolled into any classified or unclassified programs of the kind detailed above, issued to any and all community members in the city and state of OAKLAND, CA and all reasons for these notifications, from the time period as to when it started the invasion of my privacy and the destruction of my Character. To my awareness it started 1997  to the present date, May 20, 2020, along with specific information contained in the notifications, including the manner of labeling and characterizing of my person, the specific reason for the investigation/s/program enrollments, the duration of the investigation/program, the manner in which the investigation/program is being conducted, and the authorizing body or bodies permitting the investigation; if your agency would like to state that such notifications do not exist, or that no such ongoing investigation or program exists or has been initiated, please provide a clear and truthful statement to this effect.

(This FOIA request, while specific to my name and person LaJuana Anastasia Reid, addresses the current general public concern regarding illegitimate investigations and surveillance targeted at all law-abiding citizens and residents, including myself, and will provide particular information of general public interest, to all members of the media and the public.)",,False,391,391,,,0.00,2020-05-21 05:23:20.735160+00:00,2020-06-19,,lajuana-a-reid-illegally-targeted-american-federal-bureau-of-investigation-93422
